API Typ,tadir_object,tadir_obj_name,object_type,object_key,software_component,application_component,state,successor_classification,successor_concept_name,successor_tadir_object,successor_tadir_obj_name,successor_object_type,successor_object_name,api_catalog
TIER1,DTEL,BEL_PRODUCER_NAMESPACE,DTEL,BEL_PRODUCER_NAMESPACE,SAP_BASIS,CA-GTF-BEL,RELEASED,,
TIER1,DTEL,BEL_TASK_CODE,DTEL,BEL_TASK_CODE,SAP_BASIS,CA-GTF-BEL,RELEASED,,
TIER1,DTEL,BEL_TRANSACTION_ID,DTEL,BEL_TRANSACTION_ID,SAP_BASIS,CA-GTF-BEL,RELEASED,,
TIER1,DTEL,BEMOT,DTEL,BEMOT,SAP_BASIS,CA-GTF-TS-BRHF,RELEASED,,
TIER1,DTEL,BESKZ,DTEL,BESKZ,SAP_BASIS,CA-GTF-TS-LO,RELEASED,,
TIER1,DTEL,BESWK,DTEL,BESWK,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BETRG,DTEL,BETRG,SAP_BASIS,CA-HR,RELEASED,,
TIER1,DTEL,BEZEI,DTEL,BEZEI,SAP_BASIS,CA-GTF-TS-BRHF,RELEASED,,
TIER1,DTEL,BEZEI40,DTEL,BEZEI40,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BF_ANBWA,DTEL,BF_ANBWA,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BF_ANLN1,DTEL,BF_ANLN1,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BF_ANLN2,DTEL,BF_ANLN2,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BF_BANK_ADDRESS_MOBILE,DTEL,BF_BANK_ADDRESS_MOBILE,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_BANKACCOUNTLENGTH,DTEL,BF_BANK_BANKACCOUNTLENGTH,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_BANKCHECKRULE,DTEL,BF_BANK_BANKCHECKRULE,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_BANKINTERNALIDCHKRULE,DTEL,BF_BANK_BANKINTERNALIDCHKRULE,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_BANKINTERNALIDLENGTH,DTEL,BF_BANK_BANKINTERNALIDLENGTH,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_BANKNUMBERLENGTH,DTEL,BF_BANK_BANKNUMBERLENGTH,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_BANKPOSTALCHECKRULE,DTEL,BF_BANK_BANKPOSTALCHECKRULE,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_BKANDBKINTIDCHKRULE,DTEL,BF_BANK_BKANDBKINTIDCHKRULE,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_BKDTACHKISCNTRYSPCFC,DTEL,BF_BANK_BKDTACHKISCNTRYSPCFC,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_BRANCH_IN_LOCAL_SCRIPT,DTEL,BF_BANK_BRANCH_IN_LOCAL_SCRIPT,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_CATEGORY,DTEL,BF_BANK_CATEGORY,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BF_BANK_NAME_IN_LOCAL_SCRIPT,DTEL,BF_BANK_NAME_IN_LOCAL_SCRIPT,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BGRKL,DTEL,BGRKL,SAP_BASIS,CA-CL-CLS,RELEASED,,
TIER1,DTEL,BGRKP,DTEL,BGRKP,SAP_BASIS,CA-CL-CLS,RELEASED,,
TIER1,DTEL,BGRSE,DTEL,BGRSE,SAP_BASIS,CA-CL-CLS,RELEASED,,
TIER1,DTEL,BGRUP,DTEL,BGRUP,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BINTK,DTEL,BINTK,SAP_BASIS,CA-BK-BNK,RELEASED,,
TIER1,DTEL,BISDAT,DTEL,BISDAT,SAP_BASIS,CA-CL-CLS,RELEASED,,
TIER1,DTEL,BISMT,DTEL,BISMT,SAP_BASIS,CA-GTF-TS-LO,RELEASED,,
TIER1,DTEL,BKK_ALNAME_NEW,DTEL,BKK_ALNAME_NEW,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BKK_NPOSNR,DTEL,BKK_NPOSNR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BKONT,DTEL,BKONT,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BKREF,DTEL,BKREF,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BKTXT,DTEL,BKTXT,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BKZKP,DTEL,BKZKP,SAP_BASIS,CA-GTF-TS-BRHF,RELEASED,,
TIER1,DTEL,BLART,DTEL,BLART,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BLCKD,DTEL,BLCKD,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BLCKT,DTEL,BLCKT,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BLDAT,DTEL,BLDAT,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BLDGR,DTEL,BLDGR,SAP_BASIS,CA-GTF-BS-SQ,RELEASED,,
TIER1,DTEL,BMG_PRREG,DTEL,BMG_PRREG,SAP_BASIS,CA-GTF-TS-LO,RELEASED,,
TIER1,DTEL,BNFPO,DTEL,BNFPO,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BNK_MIN_RSV,DTEL,BNK_MIN_RSV,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BONDT,DTEL,BONDT,SAP_BASIS,CA-HR,RELEASED,,
TIER1,DTEL,BPTAXNUM,DTEL,BPTAXNUM,SAP_BASIS,CA-GTF-CSC,RELEASED,,
TIER1,DTEL,BPTAXNUMXL,DTEL,BPTAXNUMXL,SAP_BASIS,CA-GTF-CSC,RELEASED,,
TIER1,DTEL,BPTAXTYPE,DTEL,BPTAXTYPE,SAP_BASIS,AP-MD-BP,RELEASED,,
TIER1,DTEL,BPTAXTYPETXT,DTEL,BPTAXTYPETXT,SAP_BASIS,AP-MD-BP,RELEASED,,
TIER1,DTEL,BPUEB,DTEL,BPUEB,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BP_ADDTYPE,DTEL,BP_ADDTYPE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_AMNT,DTEL,BP_AMNT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_ANN_ACC,DTEL,BP_ANN_ACC,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_A_ACC_D,DTEL,BP_A_ACC_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_BAL_AMT,DTEL,BP_BAL_AMT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_BAL_CUR,DTEL,BP_BAL_CUR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_BAL_FLG,DTEL,BP_BAL_FLG,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_BANKRUP,DTEL,BP_BANKRUP,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_BANK_DEL_D,DTEL,BP_BANK_DEL_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_BNKRY_D,DTEL,BP_BNKRY_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_BUSINESS_PURPOSE,DTEL,BP_BUSINESS_PURPOSE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_BUSIN_Y,DTEL,BP_BUSIN_Y,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_B_Y_BEG,DTEL,BP_B_Y_BEG,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_B_Y_END,DTEL,BP_B_Y_END,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CAL_ID,DTEL,BP_CAL_ID,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CAP_RESERV,DTEL,BP_CAP_RESERV,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CAP_STK,DTEL,BP_CAP_STK,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CA_IN_A,DTEL,BP_CA_IN_A,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CA_IN_Y,DTEL,BP_CA_IN_Y,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CHILDRN,DTEL,BP_CHILDRN,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CLASSIFICATION_D,DTEL,BP_CLASSIFICATION_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CNTR_HD,DTEL,BP_CNTR_HD,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CNTR_ST,DTEL,BP_CNTR_ST,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_COEFF_FINANCE,DTEL,BP_COEFF_FINANCE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_COMBINE_TIE,DTEL,BP_COMBINE_TIE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_COMP_HD,DTEL,BP_COMP_HD,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_COMP_RE,DTEL,BP_COMP_RE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_COUNTER,DTEL,BP_COUNTER,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CREDITING_RELIEF,DTEL,BP_CREDITING_RELIEF,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_CURR,DTEL,BP_CURR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_C_FST_D,DTEL,BP_C_FST_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_DATA_TYPE,DTEL,BP_DATA_TYPE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_DEBTOR_GROUP,DTEL,BP_DEBTOR_GROUP,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_DEBTS_F,DTEL,BP_DEBTS_F,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_DEFAULT,DTEL,BP_DEFAULT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_DE_OATH,DTEL,BP_DE_OATH,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_DE_OA_D,DTEL,BP_DE_OA_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_DIV_DIS,DTEL,BP_DIV_DIS,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_DYING_PLACE,DTEL,BP_DYING_PLACE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_EMPLOYM_OLD,DTEL,BP_EMPLOYM_OLD,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_EMPL_T,DTEL,BP_EMPL_T,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_EMP_UNT,DTEL,BP_EMP_UNT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_ENTITY_QUOTA,DTEL,BP_ENTITY_QUOTA,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_ENTITY_REPORT,DTEL,BP_ENTITY_REPORT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_EQUITY,DTEL,BP_EQUITY,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_EQUITY_CAPIT,DTEL,BP_EQUITY_CAPIT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_FORCL_D,DTEL,BP_FORCL_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_FORECLO,DTEL,BP_FORECLO,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_FORWARD_PROFIT_LOSS,DTEL,BP_FORWARD_PROFIT_LOSS,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GEBER,DTEL,BP_GEBER,SAP_BASIS,CA-GTF-PSM,RELEASED,,
TIER1,DTEL,BP_GE_ME_D,DTEL,BP_GE_ME_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GRADE,DTEL,BP_GRADE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GRADE_DESCR,DTEL,BP_GRADE_DESCR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GRADE_METHOD,DTEL,BP_GRADE_METHOD,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GRADE_METHOD_DESCR,DTEL,BP_GRADE_METHOD_DESCR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GRADE_METHOD_TEXT60,DTEL,BP_GRADE_METHOD_TEXT60,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GRADE_METH_PERMITTED_PERIOD,DTEL,BP_GRADE_METH_PERMITTED_PERIOD,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GRADE_RANK,DTEL,BP_GRADE_RANK,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GROSS_A,DTEL,BP_GROSS_A,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GROUP_D,DTEL,BP_GROUP_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_GROUP_FEATURE,DTEL,BP_GROUP_FEATURE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_INC_CUR,DTEL,BP_INC_CUR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_KWG_CRE,DTEL,BP_KWG_CRE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_KWG_CRED_NR,DTEL,BP_KWG_CRED_NR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_KWG_CRE_D,DTEL,BP_KWG_CRE_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_KWG_C_T,DTEL,BP_KWG_C_T,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_KWG_ENR,DTEL,BP_KWG_ENR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_KWG_NR,DTEL,BP_KWG_NR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_KWG_ORG,DTEL,BP_KWG_ORG,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_KWG_REL,DTEL,BP_KWG_REL,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_KWG_RLV,DTEL,BP_KWG_RLV,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_LARGE_CREDIT_CHECK,DTEL,BP_LARGE_CREDIT_CHECK,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_LAST_CUST_CONTACT,DTEL,BP_LAST_CUST_CONTACT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_LGL_PROC,DTEL,BP_LGL_PROC,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_LGL_PROC_D,DTEL,BP_LGL_PROC_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_LGL_PROC_T,DTEL,BP_LGL_PROC_T,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_LIABILIT_SECOND,DTEL,BP_LIABILIT_SECOND,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_LZB_COUNTRY_KEY,DTEL,BP_LZB_COUNTRY_KEY,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_LZB_COUNTRY_TEXT,DTEL,BP_LZB_COUNTRY_TEXT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_MEM_HOU,DTEL,BP_MEM_HOU,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_MFI,DTEL,BP_MFI,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_MO_INC,DTEL,BP_MO_INC,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_M_INC_M,DTEL,BP_M_INC_M,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_M_INC_Y,DTEL,BP_M_INC_Y,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_NET_A,DTEL,BP_NET_A,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_NET_IN,DTEL,BP_NET_IN,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_NET_INC,DTEL,BP_NET_INC,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_NRESIDT,DTEL,BP_NRESIDT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_NRESI_D,DTEL,BP_NRESI_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_N_INC_Y,DTEL,BP_N_INC_Y,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_PAR1_BAFIN,DTEL,BP_PAR1_BAFIN,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_PARTNER,DTEL,BP_PARTNER,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_PARTNR_NEW,DTEL,BP_PARTNR_NEW,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_PROFIT,DTEL,BP_PROFIT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_PROPRTY_OLD,DTEL,BP_PROPRTY_OLD,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_PRS_STK,DTEL,BP_PRS_STK,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_RATING,DTEL,BP_RATING,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_RATING_LONGTEXT,DTEL,BP_RATING_LONGTEXT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_RAT_EXPIRED,DTEL,BP_RAT_EXPIRED,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_RAT_KEY_DATE,DTEL,BP_RAT_KEY_DATE,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_RAT_PERMIT,DTEL,BP_RAT_PERMIT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_RAT_VALID,DTEL,BP_RAT_VALID,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_REDUC_LONG_TERM,DTEL,BP_REDUC_LONG_TERM,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_REGIO_HD,DTEL,BP_REGIO_HD,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_REQUIRED,DTEL,BP_REQUIRED,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_RETURN_TOTAL_CAP_EMPL,DTEL,BP_RETURN_TOTAL_CAP_EMPL,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_REVENUE_RESERV_BY_LAWS,DTEL,BP_REVENUE_RESERV_BY_LAWS,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_REVENUE_RESERV_LEG,DTEL,BP_REVENUE_RESERV_LEG,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_REVENUE_RESERV_OTHERS,DTEL,BP_REVENUE_RESERV_OTHERS,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_REVENUE_RESERV_OWN_SHARES,DTEL,BP_REVENUE_RESERV_OWN_SHARES,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_RISK_GROUP,DTEL,BP_RISK_GROUP,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_SHA_STK,DTEL,BP_SHA_STK,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_SOLVNCY,DTEL,BP_SOLVNCY,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_SOL_INF,DTEL,BP_SOL_INF,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_SOL_INS,DTEL,BP_SOL_INS,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_SOL_I_D,DTEL,BP_SOL_I_D,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_SOL_TXT,DTEL,BP_SOL_TXT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_STAFF_CNT,DTEL,BP_STAFF_CNT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_STAFF_G,DTEL,BP_STAFF_G,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_STAFF_R,DTEL,BP_STAFF_R,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_TENDENCY,DTEL,BP_TENDENCY,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_TITL_LT,DTEL,BP_TITL_LT,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_TURNOVR,DTEL,BP_TURNOVR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_T_LET_T,DTEL,BP_T_LET_T,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_UNW_CUSTOMER,DTEL,BP_UNW_CUSTOMER,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_UNW_REASON,DTEL,BP_UNW_REASON,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_UNW_REMARK,DTEL,BP_UNW_REMARK,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_VIP_PARTNER,DTEL,BP_VIP_PARTNER,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_XKWG_OR,DTEL,BP_XKWG_OR,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_XRATING,DTEL,BP_XRATING,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BP_XSOLVCY,DTEL,BP_XSOLVCY,SAP_BASIS,FS-BP,RELEASED,,
TIER1,DTEL,BRAN1_D,DTEL,BRAN1_D,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BRAN2,DTEL,BRAN2,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BRAN3,DTEL,BRAN3,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BRAN4,DTEL,BRAN4,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BRAN5,DTEL,BRAN5,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BREIT,DTEL,BREIT,SAP_BASIS,CA-GTF-TS-LO,RELEASED,,
TIER1,DTEL,BRGEW,DTEL,BRGEW,SAP_BASIS,CA-GTF-TS-LO,RELEASED,,
TIER1,DTEL,BRGEW_15,DTEL,BRGEW_15,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BRNCH,DTEL,BRNCH,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BRSCH,DTEL,BRSCH,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BSAKZ,DTEL,BSAKZ,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BSCHL,DTEL,BSCHL,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BSMNG,DTEL,BSMNG,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BSTAS,DTEL,BSTAS,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BSTDK,DTEL,BSTDK,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BSTER,DTEL,BSTER,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BSTKD,DTEL,BSTKD,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BSTME,DTEL,BSTME,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BSTNR,DTEL,BSTNR,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BSTPO,DTEL,BSTPO,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BSTYP,DTEL,BSTYP,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BTRTL,DTEL,BTRTL,SAP_BASIS,CA-HR,RELEASED,,
TIER1,DTEL,BTRTL_001P,DTEL,BTRTL_001P,SAP_BASIS,CA-HR,RELEASED,,
TIER1,DTEL,BUDAT,DTEL,BUDAT,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BUKRS,DTEL,BUKRS,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BUMNG,DTEL,BUMNG,SAP_BASIS,CA-GTF-TS,RELEASED,,
TIER1,DTEL,BUMON,DTEL,BUMON,SAP_BASIS,BC-SRV-ASF-FYV,RELEASED,,
TIER1,DTEL,BUPLA,DTEL,BUPLA,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BUSAB,DTEL,BUSAB,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BUS_EI_OBJECT_TASK,DTEL,BUS_EI_OBJECT_TASK,SAP_BASIS,AP-MD-BF-SYN,RELEASED,,
TIER1,DTEL,BUTAG,DTEL,BUTAG,SAP_BASIS,BC-SRV-ASF-FYV,RELEASED,,
TIER1,DTEL,BUTXT,DTEL,BUTXT,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BUZEI,DTEL,BUZEI,SAP_BASIS,CA-BK,RELEASED,,
TIER1,DTEL,BU_AKTYP,DTEL,BU_AKTYP,SAP_BASIS,AP-MD-BP,RELEASED,,
TIER1,DTEL,BU_BOOLEAN,DTEL,BU_BOOLEAN,SAP_BASIS,AP-MD-BP-UI,RELEASED,,
TIER1,DTEL,BU_DESCRIP,DTEL,BU_DESCRIP,SAP_BASIS,AP-MD-BP,RELEASED,,
TIER1,DTEL,BU_FCODE,DTEL,BU_FCODE,SAP_BASIS,AP-MD-BP,RELEASED,,
TIER1,DTEL,BU_FLDGR,DTEL,BU_FLDGR,SAP_BASIS,AP-MD-BP,RELEASED,,
TIER1,DTEL,BU_FLDSTAT,DTEL,BU_FLDSTAT,SAP_BASIS,AP-MD-BP,RELEASED,,
TIER1,DTEL,BU_NATURAL_PERSON,DTEL,BU_NATURAL_PERSON,SAP_BASIS,CA-GTF-CSC,RELEASED,,
TIER1,DTEL,BU_OBJAP,DTEL,BU_OBJAP,SAP_BASIS,AP-MD-BP,RELEASED,,
TIER1,DTEL,BU_RLTYP,DTEL,BU_RLTYP,SAP_BASIS,AP-MD-BP,RELEASED,,
TIER1,DTEL,BU_ROLE,DTEL,BU_ROLE,SAP_BASIS,AP-MD-BP,RELEASED,,
TIER1,DTEL,BU_SICHT,DTEL,BU_SICHT,SAP_BASIS,AP-MD-BP,RELEASED,,
